
0.69,1.51,-0.26,105.69,264.49,197.53,18.25,-11.47,21.61,15764
0.67,1.49,-0.21,105.69,264.49,197.53,14.10,-10.93,23.01,15775
0.64,1.48,-0.28,105.69,264.49,197.53,21.12,-6.29,15.08,15731
0.65,1.55,-0.29,105.69,264.49,197.53,20.26,-8.97,17.58,15742
0.67,1.55,-0.28,105.69,264.49,197.53,20.26,-9.46,19.53,157530.64,1.48,-0.20,110.44,265.68,195.23,6.53,-18.86,21.97,15792
0.64,1.49,-0.22,110.44,265.68,195.23,2.44,-32.59,21.91,15803
0.67,1.52,-0.24,110.44,265.68,195.23,1.53,-43.76,22.58,15814
0.70,1.53,-0.26,110.44,265.68,195.23,2.01,-48.77,24.78,15825
0.72,1.53,-0.26,110.44,265.68,195.23,2.38,-46.88,27.04,15836
0.75,1.54,-0.27,110.44,265.68,195.23,3.11,-44.01,30.03,15847
0.76,1.54,-0.28,110.44,265.68,195.23,4.58,-43.52,32.71,15858
0.77,1.54,-0.28,110.44,265.68,195.23,5.92,-44.74,35.89,15869
0.77,1.55,-0.25,110.44,265.68,195.23,5.86,-47.49,38.21,15880
0.76,1.57,-0.27,110.44,265.68,195.23,5.07,-52.19,39.92,15891
0.76,1.58,-0.29,110.44,265.68,195.23,5.80,-58.84,39.98,15904
0.78,1.59,-0.28,112.81,264.49,189.49,5.80,-63.66,39.06,15915
0.81,1.59,-0.27,112.81,264.49,189.49,5.62,-66.89,38.09,15926
0.82,1.58,-0.24,112.81,264.49,189.49,4.64,-65.67,36.93,15937
0.84,1.55,-0.24,112.81,264.49,189.49,2.75,-62.81,34.97,15948
0.85,1.52,-0.24,112.81,264.49,189.49,2.81,-59.27,33.69,15960
0.86,1.50,-0.23,112.81,264.49,189.49,3.30,-55.05,31.86,15971
0.87,1.49,-0.21,112.81,264.49,189.49,4.94,-48.03,30.88,15982
0.88,1.50,-0.20,112.81,264.49,189.49,7.69,-39.00,29.36,15993
0.88,1.51,-0.18,112.81,264.49,189.49,10.13,-27.89,27.89,16004
0.88,1.53,-0.15,112.81,264.49,189.49,13.37,-16.85,25.76,16016
0.88,1.55,-0.13,112.81,264.49,189.49,15.38,-6.53,23.80,16027
0.88,1.56,-0.11,116.37,264.49,182.60,17.70,4.09,21.97,16038
0.87,1.56,-0.10,116.37,264.49,182.60,19.84,15.44,20.75,16049
0.85,1.54,-0.09,116.37,264.49,182.60,21.67,24.35,18.19,16061
0.83,1.54,-0.09,116.37,264.49,182.60,24.23,30.27,15.56,16072
0.81,1.56,-0.10,116.37,264.49,182.60,27.83,32.41,13.06,16083
0.80,1.58,-0.09,116.37,264.49,182.60,30.70,33.14,10.86,16094
0.79,1.61,-0.10,116.37,264.49,182.60,33.39,33.39,9.16,16105
0.79,1.65,-0.10,116.37,264.49,182.60,35.16,33.26,6.59,16116
0.79,1.67,-0.09,116.37,264.49,182.60,35.10,33.45,4.64,16127
0.79,1.68,-0.09,116.37,264.49,182.60,34.42,32.96,3.30,16138
0.77,1.70,-0.10,116.37,264.49,182.60,33.81,31.74,1.34,16149
0.76,1.72,-0.12,116.37,264.49,182.60,34.18,27.83,-0.67,16161
0.75,1.77,-0.12,119.94,263.30,184.90,34.42,23.38,-3.11,16172
0.77,1.80,-0.13,119.94,263.30,184.90,35.52,19.84,-4.64,16183
0.77,1.81,-0.12,119.94,263.30,184.90,36.99,18.49,-6.10,16194
0.76,1.77,-0.10,119.94,263.30,184.90,37.17,17.03,-8.24,16205
0.73,1.71,-0.08,119.94,263.30,184.90,36.25,12.33,-11.17,16216
0.68,1.67,-0.05,119.94,263.30,184.90,32.29,4.64,-16.85,16227
0.64,1.63,-0.05,119.94,263.30,184.90,28.26,-6.41,-24.96,16238
0.63,1.61,-0.04,119.94,263.30,184.90,24.78,-16.54,-34.06,16249
0.68,1.60,-0.05,119.94,263.30,184.90,21.61,-19.90,-41.14,16260
0.76,1.62,-0.05,119.94,263.30,184.90,20.20,-13.31,-45.23,16272
0.81,1.66,-0.07,119.94,263.30,184.90,19.47,2.32,-44.86,16283
0.82,1.73,-0.07,118.75,268.07,183.75,18.68,22.46,-43.09,16294
0.81,1.80,-0.07,118.75,268.07,183.75,16.30,40.71,-40.95,16305
0.79,1.87,-0.04,118.75,268.07,183.75,13.18,53.16,-38.39,16317
0.74,1.92,-0.02,118.75,268.07,183.75,9.95,57.01,-35.10,16328
0.69,1.95,-0.01,118.75,268.07,183.75,6.65,53.41,-32.84,16339
0.67,1.97,0.00,118.75,268.07,183.75,3.05,44.25,-30.58,16351
0.66,1.97,0.02,118.75,268.07,183.75,-0.79,31.92,-27.89,16362
0.64,1.94,0.03,118.75,268.07,183.75,-4.70,16.85,-24.35,16373
0.63,1.90,0.04,118.75,268.07,183.75,-8.06,0.37,-20.39,16384
0.62,1.87,0.05,118.75,268.07,183.75,-11.41,-16.91,-17.09,16395
0.61,1.83,0.03,118.75,268.07,183.75,-13.31,-35.22,-13.61,16406
0.62,1.77,0.01,115.19,268.07,183.75,-13.24,-51.39,-10.93,16417
0.63,1.73,0.00,115.19,268.07,183.75,-13.18,-64.33,-9.52,16429
0.65,1.69,0.00,115.19,268.07,183.75,-13.00,-71.72,-8.61,16440
0.67,1.66,-0.00,115.19,268.07,183.75,-13.12,-73.36,-8.18,16451
0.70,1.64,-0.01,115.19,268.07,183.75,-14.16,-69.76,-7.57,16462
0.72,1.64,-0.01,115.19,268.07,183.75,-16.24,-62.56,-6.71,16473
0.73,1.66,-0.00,115.19,268.07,183.75,-18.92,-50.66,-6.10,16484
0.74,1.67,-0.01,115.19,268.07,183.75,-22.34,-37.84,-6.41,16495
0.73,1.68,-0.01,115.19,268.07,183.75,-25.21,-23.32,-6.59,16507
0.74,1.70,-0.01,115.19,268.07,183.75,-26.67,-10.80,-6.53,16518
0.71,1.72,-0.02,115.19,268.07,183.75,-28.02,-0.37,-5.68,16529
0.69,1.72,-0.03,116.37,270.45,181.45,-27.34,5.62,-4.58,16541
0.67,1.73,-0.03,116.37,270.45,181.45,-26.86,5.31,-2.81,16553
0.66,1.76,-0.04,116.37,270.45,181.45,-25.27,1.16,0.67,16564
0.65,1.78,-0.06,116.37,270.45,181.45,-22.83,-5.19,4.33,16575
