=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.08.29 16:38:31 =~=~=~=~=~=~=~=~=~=~=~=
0.84,1.52,-0.20,52.25,-15.49,-105.66,4.82,3.11,0.00,241525
0.77,1.50,-0.26,53.44,-20.25,-105.66,7.02,28.38,-3.42,241728
0.81,1.53,-0.23,54.63,-19.06,-102.21,3.54,4.64,3.23,241931
0.77,1.50,-0.17,54.63,-21.45,-103.36,5.43,19.17,-3.23,242134
0.83,1.52,-0.23,49.88,-22.64,-102.21,5.25,4.15,1.10,242337
0.81,1.51,-0.24,53.44,-21.45,-104.51,3.11,2.32,0.55,242540
0.81,1.52,-0.23,52.25,-21.45,-102.21,5.07,4.15,-0.61,242743
0.82,1.52,-0.23,53.44,-22.64,-99.91,5.37,4.76,-1.53,242946
0.81,1.52,-0.23,51.06,-22.64,-102.21,5.86,5.07,-1.16,243149
0.81,1.53,-0.24,54.63,-22.64,-104.51,3.48,2.87,0.06,243352
0.80,1.51,-0.23,48.69,-21.45,-104.51,5.43,1.89,0.73,243555
0.81,1.52,-0.24,51.06,-22.64,-102.21,5.37,2.87,0.31,243758
0.74,1.51,-0.27,52.25,-23.83,-103.36,-5.00,-20.75,4.94,243961
0.78,1.56,-0.28,49.88,-17.87,-103.36,-26.73,-33.14,19.35,244164
0.85,1.50,-0.22,40.38,-10.72,-101.06,-26.79,-5.00,11.66,244367
0.92,1.49,-0.23,36.81,-4.77,-101.06,-26.67,-34.00,4.21,244570
0.96,1.50,-0.17,27.31,5.96,-102.21,-19.04,-89.72,34.00,244773
1.09,1.53,-0.16,30.88,16.68,-115.99,-5.62,-62.56,68.91,244976
1.08,1.31,-0.02,32.06,21.45,-121.73,-10.56,-30.40,8.48,245179
1.02,1.43,-0.11,33.25,21.45,-119.44,13.85,20.14,-36.44,245382
0.99,1.51,-0.14,28.50,19.06,-117.14,1.65,48.65,-42.18,245585
0.83,1.45,-0.19,23.75,15.49,-112.55,-10.74,-56.88,-35.77,245788
0.64,1.37,-0.19,19.00,17.87,-115.99,7.81,3.91,27.16,245991
