=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.08.22 17:01:57 =~=~=~=~=~=~=~=~=~=~=~=
0.85,0.81,-0.53,-8.31,8.34,-163.08,5.19,2.62,0.67,266093
0.86,0.82,-0.52,-8.31,11.91,-166.52,5.13,5.13,-0.73,266296
0.85,0.81,-0.53,-8.31,10.72,-167.67,5.55,2.01,-0.12,266499
0.84,0.82,-0.52,-7.12,10.72,-166.52,6.65,3.05,-1.59,266702
0.85,0.82,-0.52,-5.94,10.72,-165.37,5.62,3.91,-1.04,266905
0.85,0.82,-0.52,-7.12,10.72,-164.23,4.27,2.99,-0.49,267108
0.85,0.81,-0.53,-7.12,10.72,-164.23,4.70,3.60,-0.92,267311
0.86,0.82,-0.52,-8.31,13.11,-164.23,4.27,2.38,-1.04,267514
0.86,0.82,-0.53,-8.31,11.91,-165.37,4.64,3.05,-0.43,267717
0.86,0.81,-0.53,-9.50,9.53,-167.67,5.37,4.82,-0.37,267920
0.85,0.81,-0.52,-7.12,10.72,-165.37,4.52,3.36,-0.37,268123
0.86,0.82,-0.53,-9.50,13.11,-165.37,5.74,4.33,-0.73,268326
0.86,0.81,-0.53,-7.12,11.91,-167.67,5.25,5.19,0.37,268529
0.83,0.80,-0.52,-9.50,10.72,-163.08,8.06,4.03,-0.61,268732
0.84,0.80,-0.50,-5.94,10.72,-164.23,16.78,2.32,-4.39,268935
0.94,0.80,-0.54,-3.56,11.91,-166.52,18.25,-9.16,-9.95,269138
0.92,0.63,-0.35,-5.94,13.11,-166.52,55.11,40.41,-37.72,269341
0.48,1.15,-0.47,0.00,1.19,-151.59,79.22,90.58,28.38,269544
0.35,1.76,-0.56,29.69,-8.34,-141.26,37.90,-32.17,31.25,269747
0.25,1.43,-0.44,32.06,-11.91,-141.26,-2.44,23.19,-10.01,269950
0.70,1.59,-0.48,23.75,-2.38,-144.70,-123.35,34.79,-60.42,270153
0.82,0.84,-0.43,-13.06,3.57,-157.34,-108.34,-50.60,0.98,270356
0.93,0.43,-0.37,-21.37,10.72,-168.82,-42.42,-30.64,41.20,270559
0.92,0.42,-0.31,-17.81,17.87,-183.75,11.90,-10.86,7.02,270762
0.95,0.42,-0.29,-22.56,13.11,-182.60,26.73,4.39,-29.36,270965
0.87,0.49,-0.32,-21.37,14.30,-175.71,107.18,41.14,-33.39,271168
0.66,1.28,-0.50,-5.94,0.00,-150.45,115.60,102.54,31.07,271371
0.38,1.41,-0.40,13.06,-8.34,-142.41,48.65,50.17,7.14,271574
0.43,1.34,-0.33,27.31,-14.30,-141.26,2.87,26.18,5.43,271777
0.52,1.56,-0.50,22.56,-8.34,-142.41,-36.80,-101.32,-34.36,271980
0.81,1.18,-0.55,8.31,0.00,-149.30,-131.23,-74.65,-32.90,272183
0.91,0.51,-0.29,-23.75,10.72,-172.27,-71.35,-18.55,8.18,272386
1.00,0.35,-0.20,-24.94,15.49,-186.05,-21.06,-10.93,55.48,272589
1.03,0.40,-0.30,-20.19,16.68,-191.79,5.62,11.41,-9.03,272792
1.11,0.51,-0.35,-16.62,17.87,-184.90,105.04,-4.94,-4.94,272995
0.89,0.79,-0.45,-9.50,15.49,-166.52,109.86,72.33,-3.30,273198
0.55,1.49,-0.36,4.75,5.96,-155.04,100.46,91.98,37.41,273401
